id,year
3191,2004.163330078125
8965,2004.2001953125
15065,1997.5140380859375
9935,1992.18310546875
7411,2002.075927734375
2179,1991.229736328125
9027,1990.5421142578125
19182,1996.4788818359375
13197,1990.603271484375
3833,2000.356689453125
8908,2002.3243408203125
14071,1998.9130859375
8970,1987.96435546875
11749,2005.7490234375
10568,2005.7528076171875
1186,1997.3857421875
17393,2004.185302734375
6532,2001.642333984375
14662,2001.6199951171875
14332,2003.06640625
12678,1998.581787109375
17245,1988.1229248046875
4692,2001.87744140625
16112,2003.8311767578125
3597,1987.570556640625
19840,2004.41259765625
13608,2003.101806640625
10033,1984.417724609375
2768,1999.7774658203125
840,2004.857177734375
9943,1999.4044189453125
10605,1998.5797119140625
313,1990.4376220703125
7532,2004.7772216796875
6883,1983.83349609375
871,1986.595458984375
2147,2005.5587158203125
19249,1996.5460205078125
3913,2004.96533203125
11523,2003.539794921875
13791,2003.0140380859375
7091,2005.3162841796875
17590,1999.0587158203125
16947,2002.66162109375
182,1997.97412109375
4713,1992.4859619140625
15404,2002.6563720703125
11694,2000.784423828125
12688,1986.9697265625
18847,2003.379150390625
1544,2003.3289794921875
11394,1994.762939453125
12118,1990.411376953125
7449,2004.677001953125
14232,2003.929443359375
15852,2003.927490234375
11099,1982.794677734375
1226,2005.1627197265625
4697,2004.2005615234375
19304,1999.3668212890625
18441,1999.6689453125
16114,2001.9931640625
13985,1993.1387939453125
10012,1994.5948486328125
12917,2004.1578369140625
4641,2001.990478515625
14300,2005.61669921875
3587,1997.7659912109375
337,1997.711669921875
14892,2004.59326171875
3410,1996.440673828125
18349,2003.26904296875
10299,2004.8916015625
5604,1999.055419921875
2901,2003.833740234375
19903,1996.331298828125
2011,1992.5126953125
413,1994.5357666015625
8448,1994.571044921875
3273,2001.064697265625
6449,2002.963134765625
5125,1991.6007080078125
712,2002.73828125
14440,2003.900390625
6944,1996.7271728515625
1470,1996.422119140625
8159,1987.8143310546875
8091,2002.9228515625
10312,1998.71728515625
7324,2003.280517578125
600,2003.4879150390625
5286,2005.1240234375
678,1990.6209716796875
13130,1984.3291015625
8196,1985.12353515625
17342,1999.2452392578125
12389,1988.8450927734375
18033,2002.32568359375
19791,2004.40087890625
1044,1993.32470703125
1532,1991.4962158203125
15044,1990.306884765625
16331,2002.654296875
10192,1990.874267578125
9655,2004.783447265625
4834,2001.0965576171875
11762,2001.7652587890625
7861,2001.1986083984375
9468,2003.955078125
14682,2003.165771484375
19873,2003.1085205078125
10071,1985.031982421875
19113,2004.2669677734375
12490,2001.2822265625
1637,1985.7237548828125
8030,2004.7205810546875
4465,2001.258544921875
3372,1991.60400390625
18190,2000.7225341796875
2946,1983.471435546875
14148,2005.3524169921875
10028,2004.10009765625
1343,2005.1185302734375
2103,2004.464599609375
11781,1988.339111328125
6892,2002.9486083984375
8246,2004.976318359375
14938,1986.358154296875
7250,2004.7861328125
11730,2002.3564453125
8287,1999.521240234375
8434,1989.506103515625
13131,1996.738525390625
8963,1999.529296875
15584,2004.5478515625
14174,1993.566162109375
2770,2002.5638427734375
10635,1992.0811767578125
4172,2003.0400390625
16218,2005.0692138671875
1720,2000.52197265625
8834,1999.2130126953125
17690,2005.766845703125
6306,2005.2923583984375
18487,1998.8597412109375
10109,2000.391845703125
18710,1997.3031005859375
7753,2000.66796875
3818,1988.4659423828125
2994,2002.4404296875
17926,2001.335205078125
16592,1982.066650390625
4930,1990.10107421875
17391,1990.019775390625
552,2004.2708740234375
103,2004.573974609375
5437,2003.03076171875
13481,1996.0042724609375
16783,1989.803466796875
17183,2004.4482421875
10084,2003.263427734375
14714,1999.846435546875
18317,2004.7999267578125
10959,2003.194091796875
13800,2000.4232177734375
12659,2003.4449462890625
18838,2002.58447265625
19809,1996.6861572265625
12880,2003.440185546875
2575,2004.19091796875
10164,2004.718505859375
11509,1986.9443359375
6977,2004.689697265625
8272,2002.7855224609375
9729,2003.55322265625
5764,1997.64111328125
17930,2001.766845703125
7987,1990.84130859375
3593,2002.447998046875
11948,1997.8765869140625
6680,2001.2435302734375
12813,1998.9713134765625
17666,2001.5888671875
18370,2003.5286865234375
14447,1995.481689453125
10733,1999.730712890625
14683,2004.6959228515625
12064,2000.4417724609375
12066,1999.2623291015625
3558,1989.5733642578125
18311,2005.5003662109375
18717,1990.484619140625
11180,2000.1461181640625
1266,2002.47314453125
614,2001.091552734375
7831,2002.8599853515625
9431,1992.7010498046875
14284,1993.3876953125
12909,2003.83154296875
11472,2001.98095703125
3763,2001.0736083984375
8256,2000.5303955078125
13986,2005.6064453125
18115,2000.1124267578125
15200,1984.6895751953125
17538,1988.8692626953125
6060,1995.869384765625
7123,2002.2779541015625
10691,1996.1890869140625
12238,2003.7021484375
302,1980.2720947265625
16072,1998.8358154296875
15542,1998.8114013671875
540,1992.637939453125
16637,2001.3138427734375
1601,2003.559326171875
5081,1997.6356201171875
18656,2000.006591796875
8587,2000.993896484375
9325,1997.5655517578125
8124,1995.2701416015625
16895,2004.356689453125
1683,1992.0069580078125
4936,2005.0726318359375
19188,2001.1435546875
16736,1995.83056640625
17196,1996.7440185546875
12393,1989.5928955078125
9852,2001.7982177734375
16412,2003.5723876953125
12174,2003.9794921875
14302,2000.3748779296875
13931,2004.778564453125
973,1988.6650390625
422,2000.0848388671875
10039,1999.7982177734375
8146,2003.8524169921875
19029,2001.4036865234375
7014,1998.2490234375
230,2001.7474365234375
10443,1999.4736328125
17947,1992.024658203125
8602,1994.8905029296875
3117,2003.4970703125
18913,1988.3582763671875
2440,2003.6417236328125
5500,1985.7177734375
8893,1996.2188720703125
15607,2002.79736328125
6205,2002.456787109375
3504,1985.9913330078125
11090,2004.7276611328125
8830,2002.096435546875
2670,2003.5079345703125
3668,1990.5074462890625
14311,2000.0887451171875
16405,1990.576416015625
9717,2000.6337890625
13511,1991.8258056640625
16434,2005.0382080078125
6047,1998.4434814453125
8962,2003.3065185546875
17392,2003.34375
16980,1988.1807861328125
7352,1984.438232421875
8591,2001.2943115234375
11835,1992.788330078125
19614,2004.6749267578125
10535,1992.9034423828125
14503,1993.3558349609375
10839,1999.5721435546875
14555,2004.8095703125
8713,1985.89599609375
9146,1989.9349365234375
2588,1999.8284912109375
9288,2003.5386962890625
13376,1991.254150390625
12462,1998.3985595703125
9129,1991.6805419921875
556,1994.8892822265625
8166,2000.134033203125
19950,2003.5076904296875
15724,1991.3004150390625
6330,2002.9451904296875
18118,2003.09228515625
12823,2003.6951904296875
8590,2003.268798828125
7509,1997.018310546875
3487,2001.514892578125
8240,2002.460693359375
2186,1999.5537109375
6855,1994.6807861328125
5867,1999.5765380859375
10051,1989.0699462890625
12311,2003.69482421875
10442,2005.8973388671875
6748,1993.346923828125
15136,2001.3052978515625
845,2005.03125
14560,2003.13818359375
16663,2004.5755615234375
19760,2004.372802734375
17341,2000.687255859375
451,1982.3018798828125
5360,1996.958984375
18846,2002.460693359375
2085,2000.8922119140625
10387,2003.85791015625
2744,1983.6905517578125
3655,2000.9937744140625
19031,2004.464599609375
8302,2003.391845703125
8506,1989.2662353515625
10372,2000.8822021484375
3425,1999.743408203125
3551,2003.1971435546875
12860,1982.49853515625
17822,2005.29443359375
19505,1988.264892578125
11335,1999.21142578125
7269,1991.115478515625
15612,2003.8941650390625
10987,1990.872802734375
176,1995.1861572265625
47,1996.46044921875
10638,2002.2677001953125
17302,2003.82275390625
5207,1999.8082275390625
3422,2004.05615234375
7561,2001.524169921875
3332,2003.17919921875
7462,2001.64501953125
19693,2004.2291259765625
1018,2000.6961669921875
5881,1997.720703125
8750,1991.24658203125
3042,2000.4617919921875
13789,2002.0284423828125
11334,2000.8277587890625
10008,2004.1456298828125
3061,2002.337158203125
17153,2004.0267333984375
15159,2003.0479736328125
9069,1992.0145263671875
1079,1997.654296875
19098,2003.252197265625
3387,1984.2650146484375
15177,1999.70751953125
18325,2004.42236328125
14048,2002.3419189453125
18181,1998.3310546875
19907,1997.8006591796875
7979,2000.181884765625
503,2004.076904296875
16210,1991.3848876953125
15647,1999.1795654296875
100,1991.25048828125
6641,2003.7777099609375
4597,2001.3448486328125
3344,2004.49169921875
1357,2003.1343994140625
9188,2001.885009765625
6984,2003.880615234375
5813,2001.6849365234375
3434,1999.0313720703125
15199,1985.9075927734375
7900,1996.7322998046875
11928,2001.45458984375
17020,1998.8304443359375
2387,2000.5252685546875
12626,1991.805908203125
5396,1991.03564453125
10182,1999.958251953125
7736,1995.59375
16514,2004.36962890625
10335,1998.507568359375
7587,1998.842529296875
11721,2004.906982421875
1487,1991.703369140625
19269,2001.1387939453125
13844,1995.183837890625
2023,1991.91259765625
15019,2002.867919921875
5907,1992.2838134765625
12386,2003.1962890625
18374,1992.2825927734375
7332,2001.265625
10688,2004.7359619140625
11853,1990.75927734375
4666,1994.75439453125
10245,1997.099853515625
6759,1991.42578125
2616,2004.43896484375
4772,2002.710693359375
11514,1999.620361328125
4526,2003.9571533203125
905,2004.221435546875
6658,2001.6197509765625
11026,1998.540283203125
7936,2000.7996826171875
14961,1997.782958984375
8959,2003.04736328125
14312,2001.8697509765625
10735,2002.655517578125
10491,2000.43359375
14842,2003.8128662109375
11538,2004.9508056640625
12430,1992.567138671875
5857,2002.91064453125
5777,1995.0386962890625
14087,2000.760498046875
3976,2002.94580078125
19064,1999.5343017578125
3836,1998.3878173828125
8501,1999.9068603515625
9115,2003.6934814453125
18133,1998.5802001953125
9016,2004.568359375
3901,2002.61767578125
19076,2002.5767822265625
11223,1982.431884765625
16749,2001.315185546875
2289,1990.7222900390625
17593,2002.1046142578125
887,2001.2030029296875
17671,1985.2967529296875
10772,2002.60888671875
4361,1994.68017578125
6142,1986.30908203125
15001,1998.46142578125
14381,2000.9150390625
12762,1996.5069580078125
11389,1992.884521484375
4085,2001.4962158203125
3297,1982.679931640625
15025,2003.2041015625
9634,2000.4036865234375
16571,2003.6668701171875
16293,2003.928955078125
17412,2003.9637451171875
14815,2003.0020751953125
16251,1987.0252685546875
10610,2003.1094970703125
9232,1991.84814453125
19668,1994.1751708984375
3531,1994.07275390625
9695,1988.12353515625
17162,2002.2694091796875
10155,2005.420654296875
18335,1999.04931640625
140,1997.237060546875
19095,2003.6123046875
4730,1997.7547607421875
11137,2004.6536865234375
5483,2003.06787109375
8694,2001.61181640625
19216,1999.4556884765625
3882,2004.024658203125
19121,2004.5787353515625
9529,2004.539306640625
16842,2002.8040771484375
6136,2003.1483154296875
14739,1997.10400390625
18014,1989.4454345703125
2669,2002.5283203125
4754,1995.927734375
13319,2003.637939453125
465,2003.9151611328125
12141,1999.246826171875
7751,1992.9345703125
10634,1995.4068603515625
15804,2000.6773681640625
9768,1997.1055908203125
2526,2001.2303466796875
19503,2003.3482666015625
12191,1998.3294677734375
4289,1998.271240234375
12535,1997.09375
6712,2002.9327392578125
3206,2002.1507568359375
10847,2003.5318603515625
19581,1990.178955078125
16698,1987.7620849609375
5852,2002.62841796875
2838,1997.915283203125
9671,2005.336669921875
18947,1992.971435546875
17610,1996.01611328125
8235,2003.6888427734375
4252,2000.67822265625
11993,2005.8043212890625
18022,2005.042236328125
3900,2001.0853271484375
10374,2003.063720703125
4318,2002.2967529296875
9466,2001.7027587890625
5254,1981.9705810546875
14053,1984.035888671875
16563,2003.416259765625
10613,2002.61328125
5047,2003.4603271484375
6798,1984.67626953125
18400,2005.5166015625
18738,1989.027099609375
5692,2004.2210693359375
12329,2002.6007080078125
15250,2001.9639892578125
6290,2001.77001953125
2882,2005.0567626953125
12434,2001.384033203125
19596,2004.4388427734375
11368,2002.8082275390625
10018,2004.58154296875
12890,1986.695068359375
17542,1986.3529052734375
6327,2004.204345703125
1837,2004.3515625
18651,2000.0657958984375
4770,2000.778076171875
2419,2004.107177734375
12363,2001.306884765625
7791,2000.776123046875
4677,1998.18994140625
11602,2004.2159423828125
2439,2002.673828125
14201,1997.3297119140625
12725,1997.6875
9711,1997.38037109375
4005,2004.3045654296875
3898,2004.231201171875
16241,1999.412109375
15763,2005.0394287109375
16277,2002.758056640625
17006,1988.5009765625
10890,2003.58349609375
3561,1980.971923828125
5206,2000.5191650390625
11976,1999.2847900390625
19439,2003.163818359375
2870,1993.694580078125
11820,1996.0107421875
8705,1999.3013916015625
7219,2002.8785400390625
10449,2001.242431640625
6701,2001.9383544921875
12179,1989.8883056640625
9240,1991.52294921875
6475,2000.6956787109375
12410,2005.4127197265625
16282,2003.38037109375
7362,2002.198974609375
1887,1985.696533203125
8279,1992.1517333984375
10334,2002.1568603515625
19014,1987.0751953125
8381,2002.30078125
11455,1988.3275146484375
15978,1988.35693359375
9532,1988.3216552734375
10059,1995.098876953125
12822,1984.478515625
10541,2000.687255859375
18230,1997.042236328125
4312,1990.17138671875
11708,2003.598876953125
1407,2004.9605712890625
2276,2003.8695068359375
16292,2001.3232421875
14865,2004.3768310546875
5575,1999.65625
13957,1994.85009765625
14413,1998.78955078125
2997,2000.516845703125
18232,1991.56640625
1088,1986.1092529296875
15431,2001.591552734375
8896,2005.1099853515625
14840,2005.1766357421875
14453,2004.2918701171875
7303,2004.6871337890625
1458,2003.1112060546875
700,1999.9859619140625
15830,1994.213134765625
18644,2005.59912109375
19232,1999.2122802734375
11421,2005.92822265625
9025,1997.596435546875
1232,1997.21533203125
1104,2002.92919921875
12473,2001.3460693359375
11186,2002.68017578125
2562,1992.3851318359375
4783,1996.66064453125
3006,1987.2513427734375
10749,1986.8360595703125
11275,2000.0142822265625
7021,2004.94140625
11912,1992.5302734375
17960,1998.1849365234375
15128,2000.77392578125
8143,1996.73583984375
15825,2004.1572265625
17316,2004.8519287109375
1978,1991.8509521484375
1554,2002.0484619140625
15801,2003.9068603515625
16618,2004.0855712890625
7793,2004.5408935546875
4999,1985.4168701171875
17111,2005.32861328125
11286,2003.591796875
110,2001.2015380859375
118,1990.4017333984375
19930,1994.06689453125
12968,2005.206787109375
17254,1993.06884765625
3712,1984.2469482421875
7929,1996.73681640625
539,2003.5252685546875
9555,1996.82470703125
13094,2002.212890625
204,1993.99169921875
1460,2004.3038330078125
1863,2005.7548828125
11992,1994.858154296875
17865,1995.9288330078125
6485,1995.275146484375
6321,2001.8631591796875
296,2004.339599609375
6620,1992.592529296875
5861,1992.6236572265625
4774,2004.111083984375
8766,2000.775146484375
9567,1999.320068359375
10728,2001.9833984375
11331,1987.875732421875
9841,2000.2880859375
10244,2002.102783203125
10094,2003.76513671875
12759,1996.3822021484375
13196,2000.1976318359375
13993,1999.4000244140625
10928,2002.3143310546875
4415,1994.6007080078125
8446,1998.4656982421875
2765,1995.56494140625
4351,1994.284423828125
1918,2003.9736328125
10356,1997.7208251953125
6796,1999.1807861328125
11300,1995.827880859375
15896,1985.44287109375
10620,2004.0653076171875
11957,2000.9638671875
19593,1997.089599609375
9297,1981.2647705078125
14885,2003.897705078125
13259,1994.284912109375
19914,2003.0831298828125
11075,2003.4544677734375
4314,2004.2799072265625
13016,2003.247314453125
9678,2003.209716796875
7115,1996.0953369140625
395,1983.80224609375
2467,1990.8677978515625
5985,1988.4521484375
12308,2004.074462890625
4259,1989.8670654296875
14106,2002.1700439453125
11779,1997.9798583984375
4558,2004.1317138671875
15406,1999.4681396484375
5847,2001.142578125
8171,2003.2882080078125
8118,2003.556640625
10268,1999.4715576171875
9882,1982.363037109375
2952,2003.046875
7945,2003.6602783203125
14123,1998.5665283203125
8036,1989.864990234375
8507,1992.2529296875
954,2003.122314453125
16844,1995.0
6782,1998.79052734375
10122,1995.21240234375
4393,2001.9820556640625
2124,1997.33935546875
16129,1992.9542236328125
3991,2001.748046875
14278,2001.5660400390625
244,1985.6380615234375
5454,2003.0113525390625
19072,1987.872802734375
4618,2004.55517578125
9752,1999.5540771484375
1919,1996.2857666015625
9372,2001.096923828125
2767,2004.416259765625
3859,2002.2215576171875
1580,1987.239990234375
6841,1996.09375
10701,1999.3258056640625
6742,2003.751953125
3540,2004.7667236328125
5323,1995.4903564453125
19582,1998.5621337890625
3667,1985.265380859375
16955,1983.9384765625
11502,1996.94921875
11901,2003.6060791015625
9067,1993.795654296875
9663,1994.791015625
14253,2003.537841796875
11204,2003.845703125
9057,1994.1556396484375
3049,1995.0645751953125
17661,2004.2059326171875
4571,2003.9046630859375
7383,2001.0224609375
14794,2002.997802734375
1485,1989.4107666015625
10337,2004.001953125
12512,2003.496826171875
15120,1993.197998046875
5356,1999.581787109375
18519,2001.3577880859375
13616,1989.751953125
3868,1986.644287109375
6895,2001.681884765625
3022,2003.1611328125
17051,2003.94140625
15876,2002.2080078125
18391,1989.9676513671875
7848,2004.6524658203125
13846,1999.7105712890625
13410,2002.203125
1306,2000.088134765625
16570,2004.576171875
7835,2002.5135498046875
4212,2003.198974609375
17737,2001.044921875
10515,1999.519287109375
6480,2002.55810546875
19813,1999.495361328125
6660,1998.63427734375
15255,1986.3426513671875
13713,1985.8831787109375
19828,1985.298583984375
19703,2004.3980712890625
14107,2002.0087890625
6420,1998.26171875
11656,2004.48828125
7072,1985.5841064453125
9114,2003.722412109375
7213,1993.754638671875
5874,2002.571044921875
2051,1989.203369140625
13223,1998.6507568359375
4216,1992.4820556640625
4008,1999.5614013671875
1133,1987.4442138671875
18961,1998.5943603515625
13142,1992.50439453125
796,1990.934326171875
16014,2001.770751953125
10536,1988.2965087890625
9913,1992.745361328125
14819,1997.873779296875
14081,2002.3592529296875
17977,2002.25048828125
3278,1993.0513916015625
8062,1994.579833984375
7846,2001.1204833984375
10825,2004.8211669921875
2413,2005.3275146484375
518,1991.7039794921875
10738,2001.6998291015625
10212,1988.0770263671875
958,2004.106201171875
14396,1997.8232421875
487,2000.93310546875
3168,2003.3944091796875
5198,1996.81201171875
295,2002.463623046875
12128,2003.525146484375
17601,1990.482177734375
7205,1989.352783203125
9562,2000.4559326171875
372,1979.1651611328125
13503,2004.251220703125
1469,1993.8035888671875
10467,1997.9793701171875
17596,2002.4732666015625
3949,2004.2447509765625
1418,2004.8199462890625
10123,2004.5205078125
4833,2000.6192626953125
10227,2004.88427734375
4467,2004.881103515625
3463,1994.697998046875
12459,2004.441162109375
9926,2003.90771484375
16381,2001.516357421875
17409,1997.5601806640625
18693,2003.6383056640625
16883,1995.4468994140625
3114,2004.89697265625
6905,1993.4053955078125
993,2005.7867431640625
17750,1995.4542236328125
17470,1999.36279296875
12963,1991.193115234375
9436,2003.2537841796875
5472,1996.718505859375
8254,1997.9202880859375
10375,1997.8349609375
5583,2001.59619140625
3347,1995.5360107421875
8509,1998.24365234375
13011,2002.4012451171875
8270,2003.460205078125
16424,2001.285400390625
13398,2000.3465576171875
1090,2004.225341796875
6654,2004.0294189453125
7252,2003.951416015625
14237,2001.0667724609375
10553,2001.9715576171875
1608,1995.8082275390625
17095,2002.1390380859375
14265,2003.12548828125
2566,1998.758056640625
5361,2005.4512939453125
11254,2000.484619140625
11728,2003.1416015625
5898,2000.02587890625
6820,2004.401123046875
14149,2000.4771728515625
6931,1996.820068359375
3131,2005.0721435546875
5249,1983.879638671875
14843,1997.7701416015625
7938,2002.333984375
19057,1996.570068359375
1944,2000.85595703125
15835,2003.646240234375
6235,1997.6507568359375
18979,2004.862548828125
6284,2000.6669921875
4155,2003.3111572265625
9528,1999.9901123046875
5146,1996.144287109375
11844,2004.363037109375
5990,2001.3582763671875
2191,2000.8226318359375
11566,1998.8218994140625
7711,1999.207763671875
8861,2003.47265625
4592,1994.224853515625
575,2000.5997314453125
1759,2003.559814453125
5161,2003.2122802734375
9662,1994.270263671875
13692,2001.0894775390625
1255,1989.9959716796875
11510,1999.380126953125
5204,2003.3638916015625
10697,2004.4105224609375
13759,1984.7850341796875
5221,1993.77001953125
3508,1995.351806640625
10397,2004.36474609375
7771,1995.842041015625
13918,2000.045654296875
8339,2003.73095703125
8521,2003.907470703125
3094,1999.20751953125
18584,2000.2408447265625
14937,2004.5867919921875
14429,2001.6397705078125
8882,1997.3507080078125
6611,2005.610595703125
11753,1996.9105224609375
17937,2004.3419189453125
16775,2001.0372314453125
13154,1991.3408203125
9942,1992.976806640625
16714,1999.03759765625
13821,2003.086669921875
19748,1998.510009765625
3173,1999.092529296875
9627,1985.9434814453125
7389,2003.032470703125
18451,1998.6181640625
11954,2003.517578125
7863,1981.9537353515625
12219,1980.716552734375
9221,1993.266845703125
17238,2002.31982421875
18596,1994.682373046875
11834,2001.68896484375
19313,1990.116455078125
5728,1995.5877685546875
14112,1988.7628173828125
